"","concentration","time","sim"
"3375",3.03647294632735e-07,6341.41968847625,"Sim4"
"3376",1.18176346014444e-07,6348.75694704335,"Sim4"
"3377",4.59929958349115e-08,6356.09420561045,"Sim4"
"3378",1.78999921491196e-08,6363.43146417756,"Sim4"
"3379",6.96648942131605e-09,6370.76872274466,"Sim4"
"3380",1.32377388512219e-05,6378.10598131176,"Sim4"
"3381",5.15198928027002e-06,6385.44323987886,"Sim4"
"3382",2.00510025483447e-06,6392.78049844597,"Sim4"
"3383",7.80364013437261e-07,6400.11775701307,"Sim4"
"3384",3.03709498814154e-07,6407.45501558017,"Sim4"
"3385",1.18200555230191e-07,6414.79227414727,"Sim4"
"3386",4.6002417808061e-08,6422.12953271437,"Sim4"
"3387",1.79036590823633e-08,6429.46679128148,"Sim4"
"3388",6.96791655331913e-09,6436.80404984858,"Sim4"
"3389",2.71184012556666e-09,6444.14130841568,"Sim4"
"3390",1.05541976720865e-09,6451.47856698278,"Sim4"
"3391",4.10758316654823e-10,6458.81582554989,"Sim4"
"3392",1.32351874293548e-05,6466.15308411699,"Sim4"
"3393",5.15099629360845e-06,6473.49034268409,"Sim4"
"3394",2.00471379482847e-06,6480.82760125119,"Sim4"
"3395",7.80213607251542e-07,6488.16485981829,"Sim4"
"3396",3.03650962302351e-07,6495.5021183854,"Sim4"
"3397",1.18177773433035e-07,6502.8393769525,"Sim4"
"3398",4.59935513712735e-08,6510.1766355196,"Sim4"
"3399",1.79002083580518e-08,6517.5138940867,"Sim4"
"3400",6.96657356756742e-09,6524.85115265381,"Sim4"
"3401",2.71131744958142e-09,6532.18841122091,"Sim4"
"3402",1.05521634719083e-09,6539.52566978801,"Sim4"
"3403",4.10679147714947e-10,6546.86292835511,"Sim4"
"3404",1.59832021951584e-10,6554.20018692221,"Sim4"
"3405",6.22049485182613e-11,6561.53744548932,"Sim4"
"3406",2.42095142945239e-11,6568.87470405642,"Sim4"
"3407",9.42208934076517e-12,6576.21196262352,"Sim4"
"3408",3.66697846414215e-12,6583.54922119062,"Sim4"
"3409",1.4271496024034e-12,6590.88647975773,"Sim4"
"3410",5.55431674212645e-13,6598.22373832483,"Sim4"
"3411",2.16168188814349e-13,6605.56099689193,"Sim4"
"3412",8.41303944747417e-14,6612.89825545903,"Sim4"
"3413",3.27426681663802e-14,6620.23551402614,"Sim4"
"3414",1.27431034330352e-14,6627.57277259324,"Sim4"
"3415",4.95948235738987e-15,6634.91003116034,"Sim4"
"3416",1.93017857718219e-15,6642.24728972744,"Sim4"
"3417",7.51205281386224e-16,6649.58454829454,"Sim4"
"3418",2.92361225771335e-16,6656.92180686165,"Sim4"
"3419",1.13783926248212e-16,6664.25906542875,"Sim4"
"3420",4.42835120775714e-17,6671.59632399585,"Sim4"
"3421",1.72346789795825e-17,6678.93358256295,"Sim4"
"3422",6.70755650565715e-18,6686.27084113006,"Sim4"
"3423",2.61051072258925e-18,6693.60809969716,"Sim4"
"3424",1.01598342511254e-18,6700.94535826426,"Sim4"
"3425",3.95410105452313e-19,6708.28261683136,"Sim4"
"3426",1.53889470663845e-19,6715.61987539846,"Sim4"
"3427",5.98921698121712e-20,6722.95713396557,"Sim4"
"3428",2.33094050511456e-20,6730.29439253267,"Sim4"
"3429",9.07177625292776e-21,6737.63165109977,"Sim4"
"3430",3.53064028029061e-21,6744.96890966687,"Sim4"
"3431",1.37408820954855e-21,6752.30616823398,"Sim4"
"3432",5.34780735992998e-22,6759.64342680108,"Sim4"
"3433",2.08131060001725e-22,6766.98068536818,"Sim4"
"3434",8.10024281390889e-23,6774.31794393528,"Sim4"
"3435",3.15252964376093e-23,6781.65520250238,"Sim4"
"3436",1.22693151095745e-23,6788.99246106949,"Sim4"
"3437",4.77508890537964e-24,6796.32971963659,"Sim4"
"3438",1.8584145773945e-24,6803.66697820369,"Sim4"
"3439",7.23275484479754e-25,6811.00423677079,"Sim4"
"3440",2.81491241412263e-25,6818.3414953379,"Sim4"
"3441",1.0955344221132e-25,6825.678753905,"Sim4"
"3442",4.26370520096265e-26,6833.0160124721,"Sim4"
"3443",1.65938939697118e-26,6840.3532710392,"Sim4"
"3444",6.45816969277963e-27,6847.69052960631,"Sim4"
"3445",2.51345198763263e-27,6855.02778817341,"Sim4"
"3446",9.78209182269933e-28,6862.36504674051,"Sim4"
"3447",3.80708765866854e-28,6869.70230530761,"Sim4"
"3448",1.32350275665211e-05,6877.03956387471,"Sim4"
"3449",5.15093407666833e-06,6884.37682244182,"Sim4"
"3450",2.00468958064717e-06,6891.71408100892,"Sim4"
"3451",7.80204183345852e-07,6899.05133957602,"Sim4"
"3452",1.35386748611381e-05,6906.38859814312,"Sim4"
"3453",5.26911042267664e-06,6913.72585671023,"Sim4"
"3454",2.0506825764797e-06,6921.06311527733,"Sim4"
"3455",7.98104175494043e-07,6928.40037384443,"Sim4"
"3456",3.10613784037938e-07,6935.73763241153,"Sim4"
"3457",1.20887630708914e-07,6943.07489097863,"Sim4"
"3458",4.70481994341564e-08,6950.41214954574,"Sim4"
"3459",1.83106663354676e-08,6957.74940811284,"Sim4"
"3460",7.12631951235557e-09,6965.08666667994,"Sim4"
"3461",1.32378010554189e-05,6972.42392524704,"Sim4"
"3462",5.15201348949184e-06,6979.76118381415,"Sim4"
"3463",2.00510967680998e-06,6987.09844238125,"Sim4"
"3464",7.80367680371425e-07,6994.43570094835,"Sim4"
"3465",3.03710925946515e-07,7001.77295951545,"Sim4"
"3466",1.18201110655155e-07,7009.11021808255,"Sim4"
"3467",4.60026339736382e-08,7016.44747664966,"Sim4"
"3468",1.79037432117414e-08,7023.78473521676,"Sim4"
"3469",6.96794929559174e-09,7031.12199378386,"Sim4"
"3470",2.71185286851614e-09,7038.45925235096,"Sim4"
"3471",1.05542472663109e-09,7045.79651091807,"Sim4"
"3472",4.10760246810081e-10,7053.13376948517,"Sim4"
"3473",1.59863584869804e-10,7060.47102805227,"Sim4"
"3474",6.22172324753741e-11,7067.80828661937,"Sim4"
"3475",2.42142950819435e-11,7075.14554518647,"Sim4"
"3476",9.42394997314463e-12,7082.48280375358,"Sim4"
"3477",3.66770260277196e-12,7089.82006232068,"Sim4"
"3478",1.42743142957193e-12,7097.15732088778,"Sim4"
"3479",5.55541358394172e-13,7104.49457945488,"Sim4"
"3480",2.16210876748731e-13,7111.83183802199,"Sim4"
"3481",8.41470081715975e-14,7119.16909658909,"Sim4"
"3482",3.27491340431488e-14,7126.50635515619,"Sim4"
"3483",1.2745619884536e-14,7133.84361372329,"Sim4"
"3484",1.76451052302792e-15,7620,"Sim4"
"3485",6.86729010273865e-16,7627.3372585671,"Sim4"
"3486",2.67267736517919e-16,7634.6745171342,"Sim4"
"3487",1.04017803114106e-16,7642.01177570131,"Sim4"
"3488",4.0482639265213e-17,7649.34903426841,"Sim4"
"3489",1.57554190995515e-17,7656.68629283551,"Sim4"
"3490",6.13184405730728e-18,7664.02355140261,"Sim4"
"3491",1.32350275665235e-05,7671.36080996972,"Sim4"
"3492",5.15093407666926e-06,7678.69806853682,"Sim4"
"3493",2.00468958064753e-06,7686.03532710392,"Sim4"
"3494",7.80204183345992e-07,7693.37258567102,"Sim4"
"3495",3.03647294617038e-07,7700.70984423812,"Sim4"
"3496",1.33532039125295e-05,7708.04710280523,"Sim4"
"3497",5.19692707250087e-06,7715.38436137233,"Sim4"
"3498",2.02258957279537e-06,7722.72161993943,"Sim4"
"3499",7.87170672766808e-07,7730.05887850653,"Sim4"
"3500",3.06358579317585e-07,7737.39613707364,"Sim4"
"3501",1.19231549609944e-07,7744.73339564074,"Sim4"
"3502",4.64036700198022e-08,7752.07065420784,"Sim4"
"3503",1.8059822239592e-08,7759.40791277494,"Sim4"
"3504",7.02869361812283e-09,7766.74517134205,"Sim4"
"3505",2.73549392247821e-09,7774.08242990915,"Sim4"
"3506",1.06462557716575e-09,7781.41968847625,"Sim4"
"3507",4.14341121448617e-10,7788.75694704335,"Sim4"
"3508",1.61257223765318e-10,7796.09420561045,"Sim4"
"3509",6.2759622133529e-11,7803.43146417756,"Sim4"
"3510",2.44253874547384e-11,7810.76872274466,"Sim4"
"3511",9.50610491319963e-12,7818.10598131176,"Sim4"
"3512",3.69967644477335e-12,7825.44323987886,"Sim4"
"3513",1.4398753139159e-12,7832.78049844597,"Sim4"
"3514",5.60384387816761e-13,7840.11775701307,"Sim4"
"3515",2.18095733063667e-13,7847.45501558017,"Sim4"
"3516",8.48805745033209e-14,7854.79227414727,"Sim4"
"3517",3.30346303744998e-14,7862.12953271437,"Sim4"
"3518",1.28567320657935e-14,7869.46679128148,"Sim4"
"3519",5.00370543086805e-15,7876.80404984858,"Sim4"
"3520",1.94738973409206e-15,7884.14130841568,"Sim4"
"3521",7.57903683348768e-16,7891.47856698278,"Sim4"
"3522",2.94968173641649e-16,7898.81582554989,"Sim4"
"3523",1.14798523048544e-16,7906.15308411699,"Sim4"
"3524",4.46783825231856e-17,7913.49034268409,"Sim4"
"3525",1.73883584202909e-17,7920.82760125119,"Sim4"
"3526",6.76736693401098e-18,7928.16485981829,"Sim4"
"3527",2.63378831472115e-18,7935.5021183854,"Sim4"
"3528",1.02504282011057e-18,7942.8393769525,"Sim4"
"3529",3.98935927077906e-19,7950.1766355196,"Sim4"
"3530",1.55261683503466e-19,7957.5138940867,"Sim4"
"3531",6.04262206738352e-20,7964.85115265381,"Sim4"
"3532",2.35172520517047e-20,7972.18841122091,"Sim4"
"3533",9.15266812810764e-21,7979.52566978801,"Sim4"
"3534",3.56212255067467e-21,7986.86292835511,"Sim4"
"3535",1.38634077936883e-21,7994.20018692221,"Sim4"
"3536",5.3954930780721e-22,8001.53744548932,"Sim4"
"3537",2.09986938195512e-22,8008.87470405642,"Sim4"
"3538",8.17247164896399e-23,8016.21196262352,"Sim4"
"3539",3.18064034968379e-23,8023.54922119062,"Sim4"
"3540",1.23787190321047e-23,8030.88647975773,"Sim4"
"3541",4.81766776589576e-24,8038.22373832483,"Sim4"
"3542",1.32350275665211e-05,8045.56099689193,"Sim4"
"3543",5.15093407666833e-06,8052.89825545903,"Sim4"
"3544",2.00468958064717e-06,8060.23551402614,"Sim4"
"3545",7.80204183345852e-07,8067.57277259324,"Sim4"
"3546",1.35386748611381e-05,8074.91003116034,"Sim4"
"3547",5.26911042267664e-06,8082.24728972744,"Sim4"
"3548",2.0506825764797e-06,8089.58454829454,"Sim4"
"3549",7.98104175494043e-07,8096.92180686165,"Sim4"
"3550",3.10613784037938e-07,8104.25906542875,"Sim4"
"3551",1.20887630708914e-07,8111.59632399585,"Sim4"
"3552",4.70481994341564e-08,8118.93358256295,"Sim4"
"3553",1.83106663354676e-08,8126.27084113006,"Sim4"
"3554",7.12631951235557e-09,8133.60809969716,"Sim4"
"3555",2.77348889776943e-09,8140.94535826426,"Sim4"
"3556",1.07941282350778e-09,8148.28261683136,"Sim4"
"3557",4.20096162811427e-10,8155.61987539846,"Sim4"
"3558",1.63497025573009e-10,8162.95713396557,"Sim4"
"3559",6.36313295325678e-11,8170.29439253267,"Sim4"
"3560",2.47646468423011e-11,8177.63165109977,"Sim4"
"3561",9.63814111270454e-12,8184.96890966687,"Sim4"
"3562",3.75106355038875e-12,8192.30616823398,"Sim4"
"3563",1.45987463708205e-12,8199.64342680108,"Sim4"
"3564",5.68167914876984e-13,8206.98068536818,"Sim4"
"3565",2.21125000254058e-13,8214.31794393528,"Sim4"
"3566",8.60595335587433e-14,8221.65520250238,"Sim4"
"3567",3.34934688879104e-14,8228.99246106949,"Sim4"
"3568",1.30353072083488e-14,8236.32971963659,"Sim4"
"3569",5.07320500556942e-15,8243.66697820369,"Sim4"
"3570",1.9744382404774e-15,8251.00423677079,"Sim4"
"3571",7.68430678669553e-16,8258.3414953379,"Sim4"
"3572",2.99065169938046e-16,8265.678753905,"Sim4"
"3573",1.16393031086327e-16,8273.0160124721,"Sim4"
"3574",4.52989483471749e-17,8280.3532710392,"Sim4"
"3575",1.76298761378427e-17,8287.69052960631,"Sim4"
"3576",6.86136309950473e-18,8295.02778817341,"Sim4"
"3577",2.67037063761276e-18,8302.36504674051,"Sim4"
"3578",1.03928027693785e-18,8309.70230530761,"Sim4"
"3579",4.04476996121253e-19,8317.03956387471,"Sim4"
"3580",1.5741820952603e-19,8324.37682244182,"Sim4"
"3581",6.12655180097125e-20,8331.71408100892,"Sim4"
"3582",2.38438977822178e-20,8339.05133957602,"Sim4"
"3583",9.27979522443151e-21,8346.38859814312,"Sim4"
"3584",3.61159908476054e-21,8353.72585671023,"Sim4"
"3585",1.40559652811113e-21,8361.06311527733,"Sim4"
"3586",5.47043443491475e-22,8368.40037384443,"Sim4"
"3587",2.12903577294088e-22,8375.73763241153,"Sim4"
"3588",8.28598418716379e-23,8383.07489097863,"Sim4"
"3589",1.32350275665211e-05,8390.41214954574,"Sim4"
"3590",5.15093407666833e-06,8397.74940811284,"Sim4"
"3591",2.00468958064717e-06,8405.08666667994,"Sim4"
"3592",7.80204183345852e-07,8412.42392524704,"Sim4"
"3593",3.03647294616983e-07,8419.76118381415,"Sim4"
"3594",1.33532039125295e-05,8427.09844238125,"Sim4"
"3595",5.19692707250085e-06,8434.43570094835,"Sim4"
"3596",2.02258957279536e-06,8441.77295951545,"Sim4"
"3597",7.87170672766806e-07,8449.11021808255,"Sim4"
"3598",3.06358579317584e-07,8456.44747664966,"Sim4"
"3599",1.19231549609944e-07,8463.78473521676,"Sim4"
"3600",4.6403670019802e-08,8471.12199378386,"Sim4"
"3601",1.80598222395919e-08,8478.45925235096,"Sim4"
"3602",1.32420562601393e-05,8485.79651091807,"Sim4"
"3603",5.15366957059081e-06,8493.13376948517,"Sim4"
"3604",2.00575420622434e-06,8500.47102805227,"Sim4"
"3605",7.806185244673e-07,8507.80828661937,"Sim4"
"3606",3.03808551840748e-07,8515.14554518647,"Sim4"
"3607",1.33532666721516e-05,8522.48280375358,"Sim4"
"3608",5.19695149788831e-06,8529.82006232068,"Sim4"
"3609",2.02259907890028e-06,8537.15732088778,"Sim4"
"3610",7.87174372443251e-07,8544.49457945488,"Sim4"
"3611",3.06360019192898e-07,8551.83183802199,"Sim4"
"3612",1.19232109994332e-07,8559.16909658909,"Sim4"
"3613",4.64038881155351e-08,8566.50635515619,"Sim4"
"3614",1.80599071201665e-08,8573.84361372329,"Sim4"
"3615",2.50022332747457e-09,9060,"Sim4"
"3616",9.7306072632193e-10,9067.3372585671,"Sim4"
"3617",3.78705040747922e-10,9074.6745171342,"Sim4"
"3618",1.32351749545556e-05,9082.01177570131,"Sim4"
"3619",5.15099143854729e-06,9089.34903426841,"Sim4"
"3620",2.00471190528953e-06,9096.68629283551,"Sim4"
"3621",7.80212871862782e-07,9104.02355140261,"Sim4"
"3622",3.0365067609675e-07,9111.36080996972,"Sim4"
"3623",1.18177662044813e-07,9118.69806853682,"Sim4"
"3624",4.59935080201445e-08,9126.03532710392,"Sim4"
"3625",1.79001914862466e-08,9133.37258567102,"Sim4"
"3626",6.96656700123757e-09,9140.70984423812,"Sim4"
"3627",2.71131489403463e-09,9148.04710280523,"Sim4"
"3628",1.05521535259879e-09,9155.38436137233,"Sim4"
"3629",4.10678760630146e-10,9162.72161993943,"Sim4"
"3630",1.59831871302235e-10,9170.05887850653,"Sim4"
"3631",6.22048898871126e-11,9177.39613707364,"Sim4"
"3632",2.4209491475895e-11,9184.73339564074,"Sim4"
"3633",9.42208045999388e-12,9192.07065420784,"Sim4"
"3634",3.666975007839e-12,9199.40791277494,"Sim4"
"3635",1.42714825724643e-12,9206.74517134205,"Sim4"
"3636",5.55431150691641e-13,9214.08242990915,"Sim4"
"3637",2.16167985065459e-13,9221.41968847625,"Sim4"
"3638",8.41303151778082e-14,9228.75694704335,"Sim4"
"3639",3.27426373048444e-14,9236.09420561045,"Sim4"
"3640",1.27430914220488e-14,9243.43146417756,"Sim4"
"3641",4.95947768283978e-15,9250.76872274466,"Sim4"
"3642",1.93017675789627e-15,9258.10598131176,"Sim4"
"3643",7.51204573339202e-16,9265.44323987886,"Sim4"
"3644",2.92360950206851e-16,9272.78049844597,"Sim4"
"3645",1.13783819001402e-16,9280.11775701307,"Sim4"
"3646",4.42834703382365e-17,9287.45501558017,"Sim4"
"3647",1.72346627350706e-17,9294.79227414727,"Sim4"
"3648",1.32350275665278e-05,9302.12953271437,"Sim4"
"3649",5.15093407667094e-06,9309.46679128148,"Sim4"
"3650",2.00468958064819e-06,9316.80404984858,"Sim4"
"3651",1.40152317498674e-05,9324.14130841568,"Sim4"
"3652",5.45458137128547e-06,9331.47856698278,"Sim4"
"3653",2.12286592665554e-06,9338.81582554989,"Sim4"
"3654",8.26197179178401e-07,9346.15308411699,"Sim4"
"3655",3.21547286765183e-07,9353.49034268409,"Sim4"
"3656",1.25142835429271e-07,9360.82760125119,"Sim4"
"3657",1.32837318470543e-05,9368.16485981829,"Sim4"
"3658",5.16988927241815e-06,9375.5021183854,"Sim4"
"3659",1.52470943107765e-05,9382.8393769525,"Sim4"
"3660",5.93400937480618e-06,9390.1766355196,"Sim4"
"3661",2.30945428306295e-06,9397.5138940867,"Sim4"
"3662",8.98815412763318e-07,9404.85115265381,"Sim4"
"3663",3.49809542516444e-07,9412.18841122091,"Sim4"
"3664",1.36142209287844e-07,9419.52566978801,"Sim4"
"3665",5.29851216077215e-08,9426.86292835511,"Sim4"
"3666",2.06212542492926e-08,9434.20018692221,"Sim4"
"3667",8.02557612233539e-09,9441.53744548932,"Sim4"
"3668",3.12347014962048e-09,9448.87470405642,"Sim4"
"3669",1.2156218602698e-09,9456.21196262352,"Sim4"
"3670",4.73107292972003e-10,9463.54922119062,"Sim4"
"3671",1.84128402078603e-10,9470.88647975773,"Sim4"
"3672",7.16608451310133e-11,9478.22373832483,"Sim4"
"3673",2.7889650194753e-11,9485.56099689193,"Sim4"
"3674",1.08543596794543e-11,9492.89825545903,"Sim4"
"3675",4.22440307527156e-12,9500.23551402614,"Sim4"
"3676",1.32350292106146e-05,9507.57277259324,"Sim4"
"3677",5.15093471653227e-06,9514.91003116034,"Sim4"
"3678",2.00468982967551e-06,9522.24728972744,"Sim4"
"3679",7.80204280265073e-07,9529.58454829454,"Sim4"
"3680",3.03647332336928e-07,9536.92180686165,"Sim4"
"3681",1.18176360688521e-07,9544.25906542875,"Sim4"
"3682",4.59930015459086e-08,9551.59632399585,"Sim4"
"3683",1.78999943717798e-08,9558.93358256295,"Sim4"
"3684",6.96649028635213e-09,9566.27084113006,"Sim4"
"3685",2.71128503740489e-09,9573.60809969716,"Sim4"
"3686",1.05520373271128e-09,9580.94535826426,"Sim4"
"3687",4.10674238291658e-10,9588.28261683136,"Sim4"
"3688",1.59830111255472e-10,9595.61987539846,"Sim4"
"3689",6.22042048953511e-11,9602.95713396557,"Sim4"
"3690",2.42092248842775e-11,9610.29439253267,"Sim4"
"3691",9.42197670532921e-12,9617.63165109977,"Sim4"
"3692",3.66693462761046e-12,9624.96890966687,"Sim4"
"3693",1.42713254168451e-12,9632.30616823398,"Sim4"
"3694",5.55425034359582e-13,9639.64342680108,"Sim4"
"3695",2.16165604653097e-13,9646.98068536818,"Sim4"
"3696",8.41293887462544e-14,9654.31794393528,"Sim4"
"3697",3.27422767473891e-14,9661.65520250238,"Sim4"
"3698",1.27429510968644e-14,9668.99246106949,"Sim4"
"3699",4.95942306974811e-15,9676.32971963659,"Sim4"
"3700",1.93015550305312e-15,9683.66697820369,"Sim4"
"3701",7.51196301176919e-16,9691.00423677079,"Sim4"
"3702",2.92357730767951e-16,9698.3414953379,"Sim4"
"3703",1.13782566029509e-16,9705.678753905,"Sim4"
"3704",4.42829826947022e-17,9713.0160124721,"Sim4"
"3705",1.72344729493157e-17,9720.3532710392,"Sim4"
"3706",6.70747632083572e-18,9727.69052960631,"Sim4"
"3707",2.61047951549678e-18,9735.02778817341,"Sim4"
"3708",1.01597127963908e-18,9742.36504674051,"Sim4"
"3709",3.9540537856128e-19,9749.70230530761,"Sim4"
"3710",1.53887631007375e-19,9757.03956387471,"Sim4"
"3711",5.98914538371455e-20,9764.37682244182,"Sim4"
"3712",2.33091264011663e-20,9771.71408100892,"Sim4"
"3713",9.07166780527498e-21,9779.05133957602,"Sim4"
"3714",3.53059807360026e-21,9786.38859814312,"Sim4"
"3715",1.37407178314683e-21,9793.72585671023,"Sim4"
"3716",5.34774343009535e-22,9801.06311527733,"Sim4"
"3717",2.08128571919535e-22,9808.40037384443,"Sim4"
"3718",8.10014598035661e-23,9815.73763241153,"Sim4"
"3719",3.15249195715683e-23,9823.07489097863,"Sim4"
"3720",1.22691684372594e-23,9830.41214954574,"Sim4"
"3721",4.77503182205118e-24,9837.74940811284,"Sim4"
"3722",1.85839236116107e-24,9845.08666667994,"Sim4"
"3723",7.23266838154447e-25,9852.42392524704,"Sim4"
"3724",2.81487876353034e-25,9859.76118381415,"Sim4"
"3725",1.09552132565521e-25,9867.09844238125,"Sim4"
"3726",4.26365423092015e-26,9874.43570094835,"Sim4"
"3727",1.65936955996461e-26,9881.77295951545,"Sim4"
"3728",6.45809248922821e-27,9889.11021808255,"Sim4"
"3729",2.51342194081922e-27,9896.44747664966,"Sim4"
"3730",9.78197488364927e-28,9903.78473521676,"Sim4"
"3731",3.80704214721533e-28,9911.12199378386,"Sim4"
"3732",1.4816609205264e-28,9918.45925235096,"Sim4"
"3733",5.7664690815701e-29,9925.79651091807,"Sim4"
"3734",2.24424935611382e-29,9933.13376948517,"Sim4"
"3735",8.73438338291744e-30,9940.47102805227,"Sim4"
"3736",3.39933050986314e-30,9947.80828661937,"Sim4"
"3737",1.3229838225199e-30,9955.14554518647,"Sim4"
"3738",5.14891443939011e-31,9962.48280375358,"Sim4"
"3739",2.00390355897652e-31,9969.82006232068,"Sim4"
"3740",7.79898271946122e-32,9977.15732088778,"Sim4"
"3741",3.03528237104984e-32,9984.49457945488,"Sim4"
"3742",1.18130010071908e-32,9991.83183802199,"Sim4"
"3743",4.59749623714992e-33,9999.16909658909,"Sim4"
"3744",1.7892973714081e-33,10006.5063551562,"Sim4"
"3745",6.96375791992523e-34,10013.8436137233,"Sim4"
"3746",0,420,"Sim5"
"3747",0,422.10994504136,"Sim5"
"3748",0,424.219890082721,"Sim5"
"3749",0,426.329835124081,"Sim5"
"3750",0,428.439780165441,"Sim5"
"3751",0,430.549725206802,"Sim5"
"3752",0,432.659670248162,"Sim5"
"3753",0,434.769615289522,"Sim5"
"3754",0,436.879560330883,"Sim5"
"3755",0,438.989505372243,"Sim5"
"3756",0,441.099450413603,"Sim5"
"3757",0,443.209395454964,"Sim5"
"3758",0,445.319340496324,"Sim5"
"3759",0,447.429285537684,"Sim5"
"3760",0,449.539230579045,"Sim5"
"3761",0,451.649175620405,"Sim5"
"3762",0,453.759120661765,"Sim5"
"3763",0,455.869065703126,"Sim5"
"3764",0,457.979010744486,"Sim5"
"3765",0,460.088955785846,"Sim5"
"3766",0,462.198900827207,"Sim5"
"3767",0,464.308845868567,"Sim5"
"3768",0,466.418790909927,"Sim5"
"3769",0,468.528735951288,"Sim5"
"3770",0,470.638680992648,"Sim5"
"3771",0,472.748626034008,"Sim5"
"3772",0,474.858571075369,"Sim5"
"3773",0,476.968516116729,"Sim5"
"3774",0,479.078461158089,"Sim5"
"3775",0,481.18840619945,"Sim5"
"3776",0,483.29835124081,"Sim5"
"3777",0,485.40829628217,"Sim5"
"3778",0,487.518241323531,"Sim5"
"3779",0,489.628186364891,"Sim5"
"3780",0,491.738131406251,"Sim5"
"3781",0,493.848076447612,"Sim5"
"3782",0,495.958021488972,"Sim5"
"3783",0,498.067966530332,"Sim5"
"3784",0,500.177911571693,"Sim5"
"3785",0,502.287856613053,"Sim5"
"3786",2.97957646786458e-05,504.397801654413,"Sim5"
"3787",1.86551438123941e-05,506.507746695774,"Sim5"
"3788",1.16799952749836e-05,508.617691737134,"Sim5"
"3789",7.31285113615709e-06,510.727636778494,"Sim5"
"3790",4.57857991211122e-06,512.837581819855,"Sim5"
"3791",2.8666512720242e-06,514.947526861215,"Sim5"
"3792",1.79481185720066e-06,517.057471902575,"Sim5"
"3793",1.12373264030592e-06,519.167416943936,"Sim5"
"3794",7.03569592446558e-07,521.277361985296,"Sim5"
"3795",4.4050528894547e-07,523.387307026656,"Sim5"
"3796",2.75800591259451e-07,525.497252068017,"Sim5"
"3797",1.72678894097181e-07,527.607197109377,"Sim5"
"3798",1.08114345696145e-07,529.717142150737,"Sim5"
"3799",6.76904482532027e-08,531.827087192098,"Sim5"
"3800",4.23810249714428e-08,533.937032233458,"Sim5"
"3801",2.65347818485613e-08,536.046977274818,"Sim5"
"3802",1.66134407609342e-08,538.156922316179,"Sim5"
"3803",1.04016839291269e-08,540.266867357539,"Sim5"
"3804",6.51249973550776e-09,542.376812398899,"Sim5"
"3805",4.07747948255034e-09,544.48675744026,"Sim5"
"3806",2.55291203160758e-09,546.59670248162,"Sim5"
"3807",1.59837955507022e-09,548.70664752298,"Sim5"
"3808",1.00074627344589e-09,550.816592564341,"Sim5"
"3809",6.26567763982593e-10,552.926537605701,"Sim5"
"3810",3.92294403965496e-10,555.036482647061,"Sim5"
"3811",2.45615731017593e-10,557.146427688422,"Sim5"
"3812",1.53780137349634e-10,559.256372729782,"Sim5"
"3813",9.62818242353474e-11,561.366317771142,"Sim5"
"3814",6.02821003925212e-11,563.476262812503,"Sim5"
"3815",3.77426545102778e-11,565.586207853863,"Sim5"
"3816",2.36306956825764e-11,567.696152895223,"Sim5"
"3817",1.47951908970917e-11,569.806097936584,"Sim5"
"3818",9.26327674063286e-12,571.916042977944,"Sim5"
"3819",5.79974240078358e-12,574.025988019304,"Sim5"
"3820",3.63122174337079e-12,576.135933060665,"Sim5"
"3821",2.27350982825501e-12,578.245878102025,"Sim5"
"3822",1.42344568976225e-12,580.355823143385,"Sim5"
"3823",8.91220089098057e-13,582.465768184746,"Sim5"
"3824",5.57993362812886e-13,584.575713226106,"Sim5"
"3825",3.49359935611793e-13,586.685658267466,"Sim5"
"3826",2.18734437978618e-13,588.795603308827,"Sim5"
"3827",1.36949745751576e-13,590.905548350187,"Sim5"
"3828",8.57443072738949e-14,593.015493391547,"Sim5"
"3829",5.36845555245983e-14,595.125438432908,"Sim5"
"3830",3.36119282259467e-14,597.235383474268,"Sim5"
"3831",2.10444458005904e-14,599.345328515628,"Sim5"
"3832",1.31759384965041e-14,601.455273556989,"Sim5"
"3833",8.24946196771737e-15,603.565218598349,"Sim5"
"3834",5.16499244246408e-15,605.675163639709,"Sim5"
"3835",3.23380446326158e-15,607.78510868107,"Sim5"
"3836",2.02468666181078e-15,609.89505372243,"Sim5"
"3837",1.2676573754184e-15,612.00499876379,"Sim5"
"3838",7.93680944198782e-16,614.114943805151,"Sim5"
"3839",4.96924053296625e-16,616.224888846511,"Sim5"
"3840",3.11124409058384e-16,618.334833887871,"Sim5"
"3841",1.94795154852663e-16,620.444778929232,"Sim5"
"3842",1.21961348095167e-16,622.554723970592,"Sim5"
"3843",7.63600636804405e-17,624.664669011952,"Sim5"
"3844",4.7809075714144e-17,626.774614053313,"Sim5"
"3845",2.99332872508621e-17,628.884559094673,"Sim5"
"3846",1.87412467666165e-17,630.994504136033,"Sim5"
"3847",1.17339043795498e-17,633.104449177394,"Sim5"
"3848",7.34660365465515e-18,635.214394218754,"Sim5"
"3849",4.59971238155453e-18,637.324339260114,"Sim5"
"3850",2.87988232216935e-18,639.434284301475,"Sim5"
"3851",1.80309582460035e-18,641.544229342835,"Sim5"
"3852",1.12891923661735e-18,643.654174384195,"Sim5"
"3853",7.0681692310345e-19,645.764119425556,"Sim5"
"3854",4.4253844436417e-19,647.874064466916,"Sim5"
"3855",2.77073550927977e-19,649.984009508276,"Sim5"
"3856",1.73475894809861e-19,652.093954549637,"Sim5"
